"ST8SIA4"
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0.693147180559945
0
0
0
0
1.09861228866811
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0.693147180559945
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0.693147180559945
0
0.693147180559945
0
1.09861228866811
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.693147180559945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
